Underlying,Date,T,r,E,Cobs,volatility,Delta,Vega,Gamma
0.32667,2023-10-20,0.1111111111111111,0.0005,0.285,0.045579999999999996,0.42668162081528654,0.8487211841258651,0.025532601501567852,5.046788854704031
0.32932,2023-10-23,0.0992063492063492,0.0005,0.285,0.048060000000000005,0.46085292577535436,0.8573947046833452,0.023377370281584823,4.714738669157712
0.34067000000000003,2023-10-25,0.09126984126984126,0.0005,0.285,0.055990000000000005,0.30987988137308015,0.9746015072267857,0.006095379714451495,1.8570017288483704
0.32788999999999996,2023-10-26,0.0873015873015873,0.0005,0.285,0.047299999999999995,0.5114140389881702,0.842212025621262,0.02335822591445335,4.866186226717435
0.33731,2023-10-30,0.07142857142857142,0.0005,0.285,0.05475,0.5252116035159391,0.8981255185463393,0.01603681895026294,3.7571065898298106
0.34607,2023-11-01,0.06349206349206349,0.0005,0.285,0.062439999999999996,0.5299528055232233,0.9358624937176939,0.010942494883050522,2.715387464781604
0.34832,2023-11-02,0.05952380952380952,0.0005,0.285,0.06377000000000001,0.4479888727794891,0.9706588221563421,0.005676724953659639,1.7546200339654818
0.3528,2023-11-03,0.05555555555555555,0.0005,0.285,0.06876,0.5625016026108708,0.9531457458558482,0.008141992059264802,2.0932556039138444
0.32188,2023-08-21,0.3492063492063492,0.0005,0.29,0.04186,0.3108110697325248,0.7455787592920645,0.06100591214818183,5.4250697995552
0.32245999999999997,2023-08-22,0.34523809523809523,0.0005,0.29,0.04152,0.29971855794543745,0.7553750216157931,0.05951285784830198,5.531294224328792
0.327,2023-08-23,0.3412698412698413,0.0005,0.29,0.047,0.33588666933336353,0.7614404603019127,0.05919045039846995,4.829091796112817
0.31997000000000003,2023-08-24,0.3373015873015873,0.0005,0.29,0.04095,0.32450443432745624,0.7313682108643493,0.06128789064085119,5.469115952390037
0.32298000000000004,2023-08-25,0.3333333333333333,0.0005,0.29,0.04243,0.313867102976339,0.7536155767679684,0.05879803016083154,5.387496141955768
0.32841000000000004,2023-08-29,0.31746031746031744,0.0005,0.29,0.04528,0.2969382542259381,0.7961767313531323,0.052394207015325635,5.153412766676752
0.32879,2023-08-30,0.3134920634920635,0.0005,0.29,0.04555,0.2981844998963514,0.7985201829191434,0.05176694505571938,5.122756596722733
0.32776,2023-08-31,0.30952380952380953,0.0005,0.29,0.04505,0.30620476243135175,0.7894700449124423,0.052631007753122475,5.169205299817574
0.32866,2023-09-01,0.3055555555555556,0.0005,0.29,0.044539999999999996,0.2840317624213733,0.8096319795344846,0.04935857073949807,5.265162514332218
0.33355,2023-09-05,0.2896825396825397,0.0005,0.29,0.04975,0.3175166409837712,0.8172669430115962,0.04755363178534687,4.6470033956678245
0.33288,2023-09-06,0.2857142857142857,0.0005,0.29,0.04736,0.279182706164916,0.8412624867259911,0.04306893137720566,4.872683715554173
0.32991000000000004,2023-09-07,0.28174603174603174,0.0005,0.29,0.04625,0.31051098464911964,0.8066377964725013,0.04803349139086558,5.044503402307754
0.33426999999999996,2023-09-08,0.2777777777777778,0.0005,0.29,0.04985,0.3135411418776587,0.8272052139654982,0.045048995434311546,4.629118232958293
0.33794,2023-09-11,0.26587301587301587,0.0005,0.29,0.051,0.27102717549296496,0.8781023719163433,0.03524433490189808,4.282752910160253
0.33177,2023-09-12,0.2619047619047619,0.0005,0.29,0.047939999999999997,0.32609621102493463,0.8134111637545491,0.045562649040973006,4.8466939133861455
0.33606,2023-09-13,0.25793650793650796,0.0005,0.29,0.04967,0.2836918942930292,0.8634692980304571,0.037344243187753444,4.5188744297045345
0.3387,2023-09-14,0.25396825396825395,0.0005,0.29,0.054060000000000004,0.3402050569541787,0.8393759733644705,0.04163636589894636,4.200705400235346
0.33022,2023-09-15,0.25,0.0005,0.29,0.046,0.3184949395328582,0.8148691266388595,0.044092092412271716,5.0782189037938235
0.32906,2023-09-18,0.23809523809523808,0.0005,0.29,0.0424,0.260708132303608,0.8549344215550547,0.03660749452285631,5.446462670175403
0.32077,2023-09-20,0.23015873015873015,0.0005,0.29,0.04032,0.3686779106761363,0.7451272101556274,0.04940235597177538,5.658295207923469
0.31953,2023-09-21,0.2261904761904762,0.0005,0.29,0.03642,0.30996045112032855,0.7680001705248227,0.04636797809973463,6.477602302914223
0.31754000000000004,2023-09-25,0.21031746031746032,0.0005,0.29,0.03308,0.28060922427282275,0.7793921714422485,0.04318690459629127,7.257347595131335
0.31214,2023-09-26,0.20634920634920634,0.0005,0.29,0.02836,0.2696035435029279,0.7462727801679757,0.04541145141235909,8.377957093239354
0.31279,2023-09-27,0.20238095238095238,0.0005,0.29,0.029,0.2756801052688341,0.7494687927572592,0.044766005197664084,8.201014115487304
0.31364,2023-09-28,0.1984126984126984,0.0005,0.29,0.02985,0.2832234510536289,0.7533379025180541,0.04407842101213434,7.9737839539610045
0.31575,2023-09-29,0.19444444444444445,0.0005,0.29,0.03313,0.3245931116815645,0.7474830344845994,0.044479863734741734,7.068738099984498
0.32180000000000003,2023-10-02,0.18253968253968253,0.0005,0.29,0.0337,0.21774098903443986,0.8781837666820476,0.027795435733638654,6.75311157085422
0.31339,2023-10-03,0.17857142857142858,0.0005,0.29,0.0285,0.27043046799108394,0.7693424866590528,0.04027679601627276,8.492138215541381
0.318955,2023-10-04,0.1746031746031746,0.0005,0.29,0.03495,0.3274966135764038,0.7777172892314701,0.03969624573649191,6.823884333867759
0.31936000000000003,2023-10-05,0.17063492063492064,0.0005,0.29,0.031,0.2044054769314625,0.8820654704830871,0.026068001621343973,7.328013437341579
0.32726,2023-10-06,0.16666666666666666,0.0005,0.29,0.04142,0.3287144970381762,0.8335875482161605,0.03334804430509803,5.683513687601227
0.32982,2023-10-09,0.15476190476190477,0.0005,0.29,0.04287,0.3174177424888584,0.8629005294670049,0.02847040138166997,5.327756289610099
0.32838999999999996,2023-10-10,0.15079365079365079,0.0005,0.29,0.04258,0.35249331671217665,0.8357734072757554,0.031558675262602545,5.5056040427742605
0.33242,2023-10-11,0.14682539682539683,0.0005,0.29,0.04525,0.33046700058546213,0.8732732881343197,0.026472897444316103,4.937395363844797
0.33116,2023-10-12,0.14285714285714285,0.0005,0.29,0.04368,0.3168994834397611,0.8787079551847742,0.02522790928734875,5.081384068478886
0.32773,2023-10-13,0.1388888888888889,0.0005,0.29,0.04144,0.3476743117991808,0.8435796400346003,0.02927953277647364,5.645359964983496
0.33264,2023-10-16,0.12698412698412698,0.0005,0.29,0.04524,0.34709349368891584,0.8792915941485235,0.023810456769892883,4.88228213324158
0.33206,2023-10-17,0.12301587301587301,0.0005,0.29,0.043609999999999996,0.30080321449314296,0.9093959789421815,0.019007087166930253,4.658421840464923
0.33011,2023-10-18,0.11904761904761904,0.0005,0.29,0.04298,0.356385020381177,0.8676779781810988,0.02439118513175657,5.27564283762601
0.33132,2023-10-19,0.11507936507936507,0.0005,0.29,0.04403,0.3623534659799813,0.8740134468137677,0.023264164539647948,5.082323186755276
0.32667,2023-10-20,0.1111111111111111,0.0005,0.29,0.0399,0.36389011524585096,0.8514668563002744,0.02522261016189194,5.845797583330755
0.32932,2023-10-23,0.0992063492063492,0.0005,0.29,0.04378,0.4512644315420965,0.8329733760028583,0.025952144900756428,5.345230920794601
0.33053,2023-10-24,0.09523809523809523,0.0005,0.29,0.04185,0.31986891020880953,0.9154421241033517,0.015810735338310115,4.7505902168392184
0.34067000000000003,2023-10-25,0.09126984126984126,0.0005,0.29,0.051179999999999996,0.3085036491483777,0.9620414858118812,0.008498600793178131,2.6007107196925534
0.32788999999999996,2023-10-26,0.0873015873015873,0.0005,0.29,0.04045,0.38728970918569433,0.8709095235963639,0.020395288945276584,5.610678989256589
0.32981,2023-10-27,0.08333333333333333,0.0005,0.29,0.041350000000000005,0.35195192810549597,0.9061331902146568,0.015950141028593514,4.999594545904348
0.33731,2023-10-30,0.07142857142857142,0.0005,0.29,0.04858,0.4057976646858322,0.9261875285567901,0.012606644952333664,3.8226063842657068
0.33811,2023-10-31,0.06746031746031746,0.0005,0.29,0.048350000000000004,0.30133545461531713,0.9772873911285078,0.004734772582385404,2.037438361884814
0.3528,2023-11-03,0.05555555555555555,0.0005,0.29,0.06376,0.5249435189658967,0.9501535412293185,0.008555311562236656,2.356886148266201
0.32188,2023-08-21,0.3492063492063492,0.0005,0.295,0.038,0.30258634464754863,0.7183917504455155,0.0642069438069319,5.864926269066804
0.32245999999999997,2023-08-22,0.34523809523809523,0.0005,0.295,0.03854,0.30625035842816745,0.7209115992855817,0.0636783526499225,5.7922167200816705
0.31997000000000003,2023-08-24,0.3373015873015873,0.0005,0.295,0.0376,0.3228639863629954,0.7012403647425327,0.06449082444391348,5.784174902960389
0.32298000000000004,2023-08-25,0.3333333333333333,0.0005,0.295,0.0354,0.25373496346201785,0.755827325413369,0.05851369049331599,6.632040496937798
0.3237,2023-08-28,0.32142857142857145,0.0005,0.295,0.03643,0.2668525309889387,0.7550195344201314,0.05768992953951513,6.41887332928526
0.32879,2023-08-30,0.3134920634920635,0.0005,0.295,0.0414,0.2894767313227468,0.773699792941177,0.05539140301041668,5.64631306806874
0.32776,2023-08-31,0.30952380952380953,0.0005,0.295,0.04118,0.30152526637383814,0.7619361711423172,0.056436895963674585,5.629028478917874
0.32866,2023-09-01,0.3055555555555556,0.0005,0.295,0.040369999999999996,0.2758926852464699,0.7839911371463957,0.05322759304945786,5.8453800828154145
0.33288,2023-09-06,0.2857142857142857,0.0005,0.295,0.043609999999999996,0.2829025698034313,0.809334306468545,0.04838836392717637,5.4025237480827055
0.33426999999999996,2023-09-08,0.2777777777777778,0.0005,0.295,0.04466,0.2852175296936195,0.8179166178953732,0.04656304553269647,5.259843982204146
0.33794,2023-09-11,0.26587301587301587,0.0005,0.295,0.04757,0.28861938441850216,0.8385307701021534,0.0426512811865982,4.866907855122395
0.33177,2023-09-12,0.2619047619047619,0.0005,0.295,0.0442,0.3262075813468094,0.7846201836947102,0.04966145184886287,5.28089754074079
0.33606,2023-09-13,0.25793650793650796,0.0005,0.295,0.04548,0.2807908071717624,0.8379362531791097,0.04187633970428195,5.119639332138798
0.3387,2023-09-14,0.25396825396825395,0.0005,0.295,0.04871,0.30731701536581346,0.8340286026454393,0.04253177255335528,4.750256375806217
0.33022,2023-09-15,0.25,0.0005,0.295,0.04165,0.3061972705001832,0.7921888427742952,0.047292097969771366,5.665529572592916
0.32906,2023-09-18,0.23809523809523808,0.0005,0.295,0.038549999999999994,0.2649469232791991,0.8187824133438898,0.042310718965512806,6.194277080934104
0.32865,2023-09-19,0.23412698412698413,0.0005,0.295,0.03607,0.21172441915776,0.8657992903222294,0.03438634894465269,6.42238552215131
0.32077,2023-09-20,0.23015873015873015,0.0005,0.295,0.0339,0.3086137216565923,0.7390630481544329,0.050008780042140544,6.842520184559903
0.31953,2023-09-21,0.2261904761904762,0.0005,0.295,0.0343,0.33712731115413036,0.7187226039353471,0.05126835596985069,6.585031558292215
0.31701,2023-09-22,0.2222222222222222,0.0005,0.295,0.0315,0.32051827333276567,0.709707129317965,0.05117810245735073,7.149867183977325
0.31754000000000004,2023-09-25,0.21031746031746032,0.0005,0.295,0.02932,0.276775441063601,0.740330149028807,0.047204747454933485,8.042404587350468
0.31214,2023-09-26,0.20634920634920634,0.0005,0.295,0.02463,0.26292717372269503,0.7031354179739209,0.04906478513803885,9.281812120591265
0.31279,2023-09-27,0.20238095238095238,0.0005,0.295,0.024059999999999998,0.2439546447925773,0.7221883608467992,0.04718717912647866,9.768762903183926
0.31364,2023-09-28,0.1984126984126984,0.0005,0.295,0.027239999999999997,0.300371008346701,0.7004097410892703,0.04854481725493626,8.280422640407735
0.31575,2023-09-29,0.19444444444444445,0.0005,0.295,0.02895,0.30797240799307846,0.7153766930140635,0.04723973984757467,7.9124946763771185
0.32180000000000003,2023-10-02,0.18253968253968253,0.0005,0.295,0.03225,0.29016213764926774,0.7776068500994842,0.04096205168324201,7.46812517595349
0.31339,2023-10-03,0.17857142857142858,0.0005,0.295,0.0251,0.2734219003088968,0.7196932167356711,0.04460317733848764,9.301441477464653
0.318955,2023-10-04,0.1746031746031746,0.0005,0.295,0.02928,0.2775369316112212,0.7679058646037189,0.04067458278661489,8.250710700413828
0.32726,2023-10-06,0.16666666666666666,0.0005,0.295,0.0381,0.34390877614754595,0.791019484025378,0.038394571658541626,6.2544909214276245
0.32982,2023-10-09,0.15476190476190477,0.0005,0.295,0.038560000000000004,0.31026772570799166,0.8354047753095626,0.03215715136397223,6.156344674759422
0.32838999999999996,2023-10-10,0.15079365079365079,0.0005,0.295,0.03711,0.3062518493461454,0.8319083825403842,0.032036496823126884,6.432849588736746
0.33116,2023-10-12,0.14285714285714285,0.0005,0.295,0.04047,0.34829486851868097,0.8275928888804311,0.03195993205368628,5.857078753508455
0.32773,2023-10-13,0.1388888888888889,0.0005,0.295,0.04047,0.43233112721130235,0.7685289656295007,0.03721920979252561,5.770995604765897
0.33264,2023-10-16,0.12698412698412698,0.0005,0.295,0.041409999999999995,0.359437405898953,0.8418484633884582,0.028622399985586848,5.667406889040071
0.33206,2023-10-17,0.12301587301587301,0.0005,0.295,0.039670000000000004,0.3184917922889264,0.8677438007523187,0.02493228338751392,5.771245242787938
0.33011,2023-10-18,0.11904761904761904,0.0005,0.295,0.038549999999999994,0.34480777226524845,0.8425964855963115,0.027417227114997104,6.129265131279649
0.33132,2023-10-19,0.11507936507936507,0.0005,0.295,0.0395,0.3478932291609635,0.8516025630411261,0.026018541032863222,5.920306638570641
0.32667,2023-10-20,0.1111111111111111,0.0005,0.295,0.0353,0.34310388622012705,0.8287686300567763,0.02768261224454302,6.804644433423853
0.32932,2023-10-23,0.0992063492063492,0.0005,0.295,0.03585,0.2868396256474511,0.8968612211020022,0.018618098041360057,6.032821624877632
0.33053,2023-10-24,0.09523809523809523,0.0005,0.295,0.03885,0.3833805145331454,0.8463134701950383,0.02416985824820042,6.0591485388917175
0.34067000000000003,2023-10-25,0.09126984126984126,0.0005,0.295,0.046579999999999996,0.3181932844147978,0.9389344360483228,0.012430091908836536,3.6879774263094958
0.32788999999999996,2023-10-26,0.0873015873015873,0.0005,0.295,0.037829999999999996,0.4470609423599882,0.8069181796458815,0.026550601254491484,6.327456201006702
0.32981,2023-10-27,0.08333333333333333,0.0005,0.295,0.042,0.5555976745919541,0.7810971236481118,0.028109608915209857,5.581462240314531
0.33731,2023-10-30,0.07142857142857142,0.0005,0.295,0.044,0.3997011211434369,0.9046298404218869,0.01528069283170489,4.7041079756985145
0.34832,2023-11-02,0.05952380952380952,0.0005,0.295,0.05371,0.37259058548472646,0.9695012817982241,0.005861855548962911,2.178490615278481
0.3528,2023-11-03,0.05555555555555555,0.0005,0.295,0.05815,0.4026225789453294,0.9733927989017062,0.0051201837933869,1.839089125741543
0.32188,2023-08-21,0.3492063492063492,0.0005,0.3,0.03385,0.28826466850205007,0.6912696960769734,0.06698493287547286,6.422669788133338
0.32245999999999997,2023-08-22,0.34523809523809523,0.0005,0.3,0.03464,0.2957583240787842,0.6926353882790196,0.06659352486574809,6.272268128473232
0.327,2023-08-23,0.3412698412698413,0.0005,0.3,0.03732,0.28924590103240766,0.724247401494773,0.06382640406086283,6.046996932190926
0.31997000000000003,2023-08-24,0.3373015873015873,0.0005,0.3,0.032920000000000005,0.299002785193255,0.6768501007422801,0.06672643747941115,6.462280384569776
0.32298000000000004,2023-08-25,0.3333333333333333,0.0005,0.3,0.0338,0.2824970076285702,0.7037111112575842,0.0644685462545622,6.563024410238836
0.3237,2023-08-28,0.32142857142857145,0.0005,0.3,0.032850000000000004,0.2643335590438803,0.7201762220748754,0.061758477236447513,6.937043196488157
0.32841000000000004,2023-08-29,0.31746031746031744,0.0005,0.3,0.0375,0.2859407758121899,0.739936017007544,0.06002752992617736,6.131294685928966
0.32879,2023-08-30,0.3134920634920635,0.0005,0.3,0.0373,0.27962356660190457,0.746842973408673,0.05888883418866226,6.214346070616224
0.32776,2023-08-31,0.30952380952380953,0.0005,0.3,0.03656,0.28184545429717467,0.7401414136100113,0.05913102239903298,6.309550048888455
0.32866,2023-09-01,0.3055555555555556,0.0005,0.3,0.0362,0.2658509992933595,0.7565969137292783,0.05691076495135593,6.4859297399613585
0.33355,2023-09-05,0.2896825396825397,0.0005,0.3,0.04082,0.28911000514488044,0.7763758671306293,0.05365428783461188,5.758337346586682
0.33288,2023-09-06,0.2857142857142857,0.0005,0.3,0.038799999999999994,0.2623301573520205,0.7918367724280635,0.051015587593285366,6.142530367332834
0.32991000000000004,2023-09-07,0.28174603174603174,0.0005,0.3,0.038060000000000004,0.2935775682343781,0.7544930077612724,0.05511131199921746,6.121658714798435
0.33426999999999996,2023-09-08,0.2777777777777778,0.0005,0.3,0.04271,0.32025896127335346,0.7660955696200883,0.05399925070894463,5.432430025467086
0.33794,2023-09-11,0.26587301587301587,0.0005,0.3,0.04285,0.2712769117401928,0.821799284683997,0.045435548306144914,5.516066322386131
0.33177,2023-09-12,0.2619047619047619,0.0005,0.3,0.03935,0.3021970039278223,0.7670119387604805,0.05192837228434871,5.960695478534291
0.33606,2023-09-13,0.25793650793650796,0.0005,0.3,0.04151,0.279646005429261,0.8081573864409552,0.04659064681095879,5.719310272950859
0.3387,2023-09-14,0.25396825396825395,0.0005,0.3,0.04412,0.2920066548830742,0.81565977959884,0.04546076331163699,5.343602542248021
0.33022,2023-09-15,0.25,0.0005,0.3,0.037329999999999995,0.29291580229956804,0.7671218870394799,0.050484192158443,6.322165413762349
0.32906,2023-09-18,0.23809523809523808,0.0005,0.3,0.035,0.2706956186167591,0.7784369863354952,0.047735350609046844,6.840029801426812
0.32865,2023-09-19,0.23412698412698413,0.0005,0.3,0.0347,0.27336008104755205,0.7753557674704723,0.04765015394722868,6.893034774173773
0.32077,2023-09-20,0.23015873015873015,0.0005,0.3,0.0291,0.281020772240119,0.7138929027286285,0.05234188476827585,7.8649504898361
0.31953,2023-09-21,0.2261904761904762,0.0005,0.3,0.028,0.27926632661477596,0.7061293669170312,0.052341049309569065,8.115705119390297
0.31701,2023-09-22,0.2222222222222222,0.0005,0.3,0.0259,0.27520556051607015,0.6882276919503375,0.05285210832369583,8.599470309089535
0.31754000000000004,2023-09-25,0.21031746031746032,0.0005,0.3,0.0254,0.2658895157673132,0.7011867901766226,0.05054183097434326,8.963498460052655
0.31214,2023-09-26,0.20634920634920634,0.0005,0.3,0.022,0.273229975769827,0.6489558708090076,0.052576344347964675,9.571067687901694
0.31279,2023-09-27,0.20238095238095238,0.0005,0.3,0.02239,0.27524996765894966,0.655382405721486,0.05182302231028807,9.50867722304408
0.31364,2023-09-28,0.1984126984126984,0.0005,0.3,0.023,0.2789669180633373,0.6630309580184177,0.05101344514018172,9.369137134975816
0.31575,2023-09-29,0.19444444444444445,0.0005,0.3,0.024,0.27333138221698416,0.686376603919288,0.04936794916464931,9.316940691865081
0.32180000000000003,2023-10-02,0.18253968253968253,0.0005,0.3,0.026969999999999997,0.25140064164207265,0.7604150717046222,0.042700977923110166,8.98549628543598
0.31339,2023-10-03,0.17857142857142858,0.0005,0.3,0.02255,0.2882194286142947,0.6628123384225939,0.048369200538434035,9.5689308163809
0.318955,2023-10-04,0.1746031746031746,0.0005,0.3,0.0265,0.2940824389270744,0.7125102192498247,0.04543492187498311,8.697806249726053
0.31936000000000003,2023-10-05,0.17063492063492064,0.0005,0.3,0.026449999999999998,0.2898834003939272,0.7199969719766875,0.044407976556777924,8.80255371696848
0.32726,2023-10-06,0.16666666666666666,0.0005,0.3,0.033299999999999996,0.3160732781679303,0.7701009264285725,0.040558431923461175,7.188839265966135
0.32982,2023-10-09,0.15476190476190477,0.0005,0.3,0.03425,0.29936424220275415,0.806262289492672,0.03563220517322289,7.070086625841498
0.32838999999999996,2023-10-10,0.15079365079365079,0.0005,0.3,0.0325,0.286269841499848,0.8077522270082513,0.03485520496463245,7.48736733079331
0.33242,2023-10-11,0.14682539682539683,0.0005,0.3,0.03628,0.30464848056936655,0.8258923100262123,0.032727971806604014,6.621320381818138
0.33116,2023-10-12,0.14285714285714285,0.0005,0.3,0.0348,0.2952241354245634,0.8269123236518101,0.032040291697689995,6.9273462257697505
0.32773,2023-10-13,0.1388888888888889,0.0005,0.3,0.032130000000000006,0.303064861441371,0.7994989284340999,0.034245374039521694,7.574717302873743
0.33264,2023-10-16,0.12698412698412698,0.0005,0.3,0.037200000000000004,0.3513865815343332,0.8127071613909191,0.031883156389246825,6.457698355761154
0.33206,2023-10-17,0.12301587301587301,0.0005,0.3,0.03453,0.28142058360112454,0.8596247293090322,0.025969678248106955,6.803249986048021
0.33011,2023-10-18,0.11904761904761904,0.0005,0.3,0.03405,0.32729901382246984,0.8169828902098907,0.030199631436001406,7.1124441786645685
0.33132,2023-10-19,0.11507936507936507,0.0005,0.3,0.03475,0.3226343683276514,0.832112548768451,0.028214362124630275,6.922561859894567
0.32667,2023-10-20,0.1111111111111111,0.0005,0.3,0.03127,0.3383993258512125,0.7915839504674962,0.031242674326772996,7.786507692198103
0.32932,2023-10-23,0.0992063492063492,0.0005,0.3,0.03345,0.36015844025937366,0.8103428185142347,0.028116408422135128,7.25588791021957
0.33053,2023-10-24,0.09523809523809523,0.0005,0.3,0.033780000000000004,0.34253773482745487,0.8340042363143428,0.025419441409456407,7.132226276435189
0.34067000000000003,2023-10-25,0.09126984126984126,0.0005,0.3,0.04263,0.3534923101265089,0.8933003106047097,0.018932908069557844,5.056409973576504
0.32788999999999996,2023-10-26,0.0873015873015873,0.0005,0.3,0.03052,0.31389298607896327,0.8426321159220667,0.02331734547359316,7.914418519009975
0.32981,2023-10-27,0.08333333333333333,0.0005,0.3,0.0308,0.24873760998966157,0.9124219206238885,0.01514998757920555,6.71930611156477
0.33731,2023-10-30,0.07142857142857142,0.0005,0.3,0.03835,0.3174938531834145,0.9228175211532025,0.013042928166154523,5.054862926791385
0.33811,2023-10-31,0.06746031746031746,0.0005,0.3,0.03935,0.34753659220644045,0.9147117911291445,0.013699917503692129,5.11155457050336
0.34607,2023-11-01,0.06349206349206349,0.0005,0.3,0.047299999999999995,0.4063513163193005,0.9260141168339735,0.012216217995398751,3.953554730658942
0.34832,2023-11-02,0.05952380952380952,0.0005,0.3,0.04851,0.30040312367351146,0.9809916352256424,0.003940694068442251,1.8164386502092347
0.3528,2023-11-03,0.05555555555555555,0.0005,0.3,0.05316,0.3718990636477459,0.9708612370039934,0.005522926671767606,2.1476304076548773
0.36069,2023-11-09,0.031746031746031744,0.0005,0.3,0.060700000000000004,0.352680024108005,0.9984795671115314,0.0003174909561074052,0.2179680540806669
0.32188,2023-08-21,0.3492063492063492,0.0005,0.305,0.03108,0.2922819920685565,0.6551438477529692,0.07007006306367809,6.626135810795166
0.327,2023-08-23,0.3412698412698413,0.0005,0.305,0.0335,0.28052057429994137,0.6942688586669348,0.06698409595779983,6.543552108896611
0.31997000000000003,2023-08-24,0.3373015873015873,0.0005,0.305,0.028829999999999998,0.28281086445790604,0.6461231382754078,0.06910549889916717,7.075866163050547
0.32298000000000004,2023-08-25,0.3333333333333333,0.0005,0.305,0.03025,0.27626843667172984,0.6699960077558368,0.06753113677164638,7.029797008479839
0.3237,2023-08-28,0.32142857142857145,0.0005,0.305,0.03006,0.2711220908441686,0.6790430708824252,0.06571089450884433,7.196189599109639
0.32776,2023-08-31,0.30952380952380953,0.0005,0.305,0.0324,0.26870665713172354,0.7113058662360607,0.06228651766193323,6.971234003740949
0.32866,2023-09-01,0.3055555555555556,0.0005,0.305,0.03327,0.27414450426393094,0.7155930155764085,0.061617006433014286,6.809844023207759
0.33355,2023-09-05,0.2896825396825397,0.0005,0.305,0.0371,0.28598610884490144,0.7451277669061007,0.0576317488140424,6.252772825141241
0.33288,2023-09-06,0.2857142857142857,0.0005,0.305,0.0355,0.2686374220017903,0.7523636428962981,0.056257336596445134,6.614626022948832
0.32991000000000004,2023-09-07,0.28174603174603174,0.0005,0.305,0.03333,0.2711008033306812,0.7318785026241553,0.05769860495539699,6.940419812460422
0.33794,2023-09-11,0.26587301587301587,0.0005,0.305,0.03929,0.27651311838764336,0.7856804195706293,0.05082089943243437,6.053034448711954
0.33177,2023-09-12,0.2619047619047619,0.0005,0.305,0.03448,0.27714450159531884,0.7469755947503707,0.05429879322215295,6.796202183845723
0.33606,2023-09-13,0.25793650793650796,0.0005,0.305,0.03655,0.25535506971989974,0.7920673815226751,0.04890331356084581,6.574267032780262
0.3387,2023-09-14,0.25396825396825395,0.0005,0.305,0.039799999999999995,0.2811367694310907,0.7914475692799867,0.04899284332089639,5.981431977163646
0.33022,2023-09-15,0.25,0.0005,0.305,0.03444,0.30401484643255716,0.7255736676417153,0.05503586642942252,6.640553201581028
0.32906,2023-09-18,0.23809523809523808,0.0005,0.305,0.03095,0.2615232159259432,0.7452895801568522,0.0515282925258846,7.642485214941804
0.32865,2023-09-19,0.23412698412698413,0.0005,0.305,0.02895,0.22997146286569828,0.7666414256993234,0.04867863074519566,8.370389389645892
0.32077,2023-09-20,0.23015873015873015,0.0005,0.305,0.025,0.26510394096536655,0.6775554836951864,0.05520703432526289,8.793530877248706
0.31953,2023-09-21,0.2261904761904762,0.0005,0.305,0.02519,0.28586554067820147,0.6595083219884204,0.05571298418392835,8.439117247482134
0.31701,2023-09-22,0.2222222222222222,0.0005,0.305,0.023100000000000002,0.28027938410416636,0.640282551100327,0.05589297422530487,8.929613367083101
0.31754000000000004,2023-09-25,0.21031746031746032,0.0005,0.305,0.02145,0.25116383501286654,0.6584765410900764,0.053449570511192195,10.034942872370374
0.31214,2023-09-26,0.20634920634920634,0.0005,0.305,0.0185,0.2620676612161035,0.6005490675140149,0.05476038765874762,10.393251247050276
0.31279,2023-09-27,0.20238095238095238,0.0005,0.305,0.018920000000000003,0.2649716205413217,0.6071987962512058,0.05409776324898477,10.311090333073356
0.31364,2023-09-28,0.1984126984126984,0.0005,0.305,0.01905,0.2603043724000466,0.6178149977180561,0.053286343021976094,10.488227501018072
0.31575,2023-09-29,0.19444444444444445,0.0005,0.305,0.021,0.27489295868001645,0.6357688682733192,0.052297245783336305,9.813703762059042
0.32180000000000003,2023-10-02,0.18253968253968253,0.0005,0.305,0.0219,0.21724039767426168,0.734041142099249,0.04511589189557303,10.986505761378423
0.31339,2023-10-03,0.17857142857142858,0.0005,0.305,0.0185,0.2665919252906135,0.6171490769109264,0.05053792653196723,10.809066453317199
0.318955,2023-10-04,0.1746031746031746,0.0005,0.305,0.0213,0.25289137128250433,0.683329990608467,0.04745170516929994,10.563475929254492
0.31936000000000003,2023-10-05,0.17063492063492064,0.0005,0.305,0.022019999999999998,0.265265154620212,0.6827609921237003,0.047004693745989416,10.181975996031321
0.32726,2023-10-06,0.16666666666666666,0.0005,0.305,0.0292,0.30313612365377923,0.7362302796704268,0.043657374472499205,8.068360962642629
0.32982,2023-10-09,0.15476190476190477,0.0005,0.305,0.02987,0.28359286470955525,0.7756936509461615,0.038845704325209555,8.136350699065982
0.32838999999999996,2023-10-10,0.15079365079365079,0.0005,0.305,0.02909,0.29533455009777704,0.7587504882315239,0.0397550584802562,8.277805866650862
0.33242,2023-10-11,0.14682539682539683,0.0005,0.305,0.032,0.29334566317534005,0.7946700559786117,0.03622539444199598,7.611284882037157
0.33116,2023-10-12,0.14285714285714285,0.0005,0.305,0.030600000000000002,0.28622212768342686,0.7925822974031471,0.035811106556400914,7.986138307106478
0.32773,2023-10-13,0.1388888888888889,0.0005,0.305,0.027100000000000003,0.2680765853591374,0.7793814822173952,0.036222462980879264,9.057726328407382
0.33264,2023-10-16,0.12698412698412698,0.0005,0.305,0.032299999999999995,0.31921275581230274,0.7939080180881088,0.033785423784043075,7.532701394027392
0.33206,2023-10-17,0.12301587301587301,0.0005,0.305,0.02987,0.261724774819398,0.8346173262933243,0.02895395040157877,8.155840259843417
